brand_name,model_name,wurfl_device_id,wurfl_fall_back,method,visits,opSelVisits,opSelVisitsOnly,lpVisits,submissions,subscribers,conv,realConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban41ii,sonyericsson_lt26i_ver1,GooglePlay,16,0,0,16,0,0,0,0,Xperia Arc HD,Android,4.1,2011_december,Android Webkit
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban41ii,sonyericsson_lt26i_ver1,WAP,8,0,0,8,0,0,0,0,Xperia Arc HD,Android,4.1,2011_december,Android Webkit
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban41w,sonyericsson_lt26i_ver1,WAP,3,0,0,3,0,0,0,0,Xperia Arc HD,Android,4.1,2011_december,Android Webkit
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban41w,sonyericsson_lt26i_ver1,GooglePlay,1,0,0,1,0,0,0,0,Xperia Arc HD,Android,4.1,2011_december,Android Webkit
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban41sony,sonyericsson_lt26i_ver1,GooglePlay,30,0,0,30,0,0,0,0,Xperia Arc HD,Android,4.1,2011_december,Android Webkit
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban41sony,sonyericsson_lt26i_ver1,WAP,7,0,0,7,1,1,0.142857142857143,0.142857142857143,Xperia Arc HD,Android,4.1,2011_december,Android Webkit
Motorola,xt875,mot_droid_bionic_ver1_suban41,mot_droid_bionic_ver1,GooglePlay,3,0,0,3,0,0,0,0,Droid Bionic 4G,Android,4.1,2011_september,Android Webkit
Alcatel,OT-6010D,alcatel_ot_6010_ver1,generic_android_ver4_1,WAP,3,0,0,3,0,0,0,0,One Touch Star 6010D,Android,4.1,2013_may,Android Webkit
Alcatel,OT-6010D,alcatel_ot_6010_ver1,generic_android_ver4_1,GooglePlay,1,0,0,1,0,0,0,0,One Touch Star 6010D,Android,4.1,2013_may,Android Webkit
Tecmobile,Oyster 500,tecmobile_oyster500_ver1,generic_android_ver2_3,WAP,1,0,0,1,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Tecmobile,Oyster 500,tecmobile_oyster500_ver1,generic_android_ver2_3,GooglePlay,9,0,0,9,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Tecmobile,Oyster 500,tecmobile_oyster500_ver1,generic_android_ver2_3,CLICKTAG,1,0,0,1,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Nokia,E7-00,nokia_e7_00_ver1_subua53nobuild,nokia_e7_00_ver1,JAVA_APP,154,0,0,154,2,2,0.012987012987013,0.012987012987013,,Symbian OS,S3,2010_september,Nokia BrowserNG
Nokia,E7-00,nokia_e7_00_ver1_subua53nobuild,nokia_e7_00_ver1,NULL,52,2,2,50,0,0,0,0,,Symbian OS,S3,2010_september,Nokia BrowserNG
Nokia,E7-00,nokia_e7_00_ver1_subua53nobuild,nokia_e7_00_ver1,WAP,139,0,0,139,9,5,0.035971223021583,0.035971223021583,,Symbian OS,S3,2010_september,Nokia BrowserNG
Nokia,E7-00,nokia_e7_00_ver1_subua53nobuild,nokia_e7_00_ver1,Unknown,1,0,0,1,0,0,0,0,,Symbian OS,S3,2010_september,Nokia BrowserNG
RIM,BlackBerry 9790,blackberry9790_ver1_subos71,blackberry9790_ver1,NULL,24,0,0,24,0,0,0,0,BlackBerry Bold 9790,RIM OS,7,2012_february,BlackBerry
RIM,BlackBerry 9790,blackberry9790_ver1_subos71,blackberry9790_ver1,WAP,271,0,0,271,32,11,0.040590405904059,0.040590405904059,BlackBerry Bold 9790,RIM OS,7,2012_february,BlackBerry
RIM,BlackBerry 9790,blackberry9790_ver1_subos71,blackberry9790_ver1,SMS_WAP,1,0,0,1,0,0,0,0,BlackBerry Bold 9790,RIM OS,7,2012_february,BlackBerry
RIM,BlackBerry 9790,blackberry9790_ver1_subos71,blackberry9790_ver1,CLICKTAG,2211,1,0,2211,3,3,0.001356852103121,0.001356852103121,BlackBerry Bold 9790,RIM OS,7,2012_february,BlackBerry
Bing,Bot,bing_bot,generic_web_crawler,NULL,1,1,1,0,0,0,0,0,,,,2000_january,
Bing,Bot,bing_bot,generic_web_crawler,WAP,5,0,0,5,0,0,0,0,,,,2000_january,
Bing,Bot,bing_bot,generic_web_crawler,CLICKTAG,152,4,0,152,0,0,0,0,,,,2000_january,
Samsung,GT-P1000,samsung_galaxy_tab_ver1_subuaen2,samsung_galaxy_tab_ver1,WAPPIN,1,0,0,1,0,0,0,0,Galaxy Tab,Android,2.2,2010_september,Android Webkit
HTC,1000C,htc_desire_c_ver1_subuachrome,htc_desire_c_ver1,GooglePlay,53,0,0,53,0,0,0,0,Desire C,Android,4,2012_june,Chrome Mobile
HTC,1000C,htc_desire_c_ver1_subuachrome,htc_desire_c_ver1,WAP,9,0,0,9,0,0,0,0,Desire C,Android,4,2012_june,Chrome Mobile
Asus,A68,asus_padfone_2_ver1,generic_android_ver4,GooglePlay,1,0,0,1,0,0,0,0,PadFone 2,Android,4,2012_november,Android Webkit
Asus,A68,asus_padfone_2_ver1_suban41,asus_padfone_2_ver1,WAP,6,0,0,6,0,0,0,0,PadFone 2,Android,4.1,2012_november,Android Webkit
Asus,A68,asus_padfone_2_ver1_suban41,asus_padfone_2_ver1,CLICKTAG,5,0,0,5,0,0,0,0,PadFone 2,Android,4.1,2012_november,Android Webkit
Asus,A68,asus_padfone_2_ver1_suban41,asus_padfone_2_ver1,GooglePlay,27,0,0,27,0,0,0,0,PadFone 2,Android,4.1,2012_november,Android Webkit
Samsung,GT-P7310,samsung_gt_p7310_ver1_suban41,samsung_gt_p7310_ver1,GooglePlay,1,0,0,1,0,0,0,0,Galaxy Tab 8.9,Android,4.1,2011_october,Android Webkit
LG,E975,lg_e975_ver1_suban41,lg_e975_ver1,WAP,21,0,0,21,1,1,0.047619047619048,0.047619047619048,Optimus G,Android,4.1,2012_november,Chrome Mobile
LG,E975,lg_e975_ver1_suban41,lg_e975_ver1,CLICKTAG,15,0,0,15,0,0,0,0,Optimus G,Android,4.1,2012_november,Chrome Mobile
LG,E975,lg_e975_ver1_suban41,lg_e975_ver1,GooglePlay,111,0,0,111,1,1,0.009009009009009,0.009009009009009,Optimus G,Android,4.1,2012_november,Chrome Mobile
LG,E975K,lg_e975_ver1_suban41k,lg_e975_ver1,GooglePlay,1,0,0,1,0,0,0,0,Optimus G,Android,4.1,2012_november,Chrome Mobile
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban41sgh747m,samsung_gt_i9300_ver1,WAP,25,0,0,25,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban41sgh747m,samsung_gt_i9300_ver1,GooglePlay,71,0,0,71,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban41sgh747m,samsung_gt_i9300_ver1,CLICKTAG,22,0,0,22,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
SonyEricsson,ST25a,sonyericsson_st25i_ver1_subuaanose,sonyericsson_st25i_ver1,GooglePlay,3,0,0,3,0,0,0,0,Xperia U,Android,2.3,2012_may,Android Webkit
Samsung,GT-S7562L,samsung_gt_s7562_ver1_subual,samsung_gt_s7562_ver1,GooglePlay,1099,0,0,1099,2,2,0.001819836214741,0.001819836214741,Galaxy S Duos,Android,4,2012_august,Android Webkit
Samsung,GT-S7562L,samsung_gt_s7562_ver1_subual,samsung_gt_s7562_ver1,CLICKTAG,88,0,0,88,0,0,0,0,Galaxy S Duos,Android,4,2012_august,Android Webkit
Samsung,GT-S7562L,samsung_gt_s7562_ver1_subual,samsung_gt_s7562_ver1,WAP,353,0,0,353,35,17,0.048158640226629,0.048158640226629,Galaxy S Duos,Android,4,2012_august,Android Webkit
Samsung,GT-I9100,samsung_gt_i9100_ver1_suban40roms2,samsung_gt_i9100_ver1,GooglePlay,3,0,0,3,0,0,0,0,Galaxy S II,Android,4,2010_november,Android Webkit
Sony,C6502,sony_c6502_ver1,generic_android_ver4_1,GooglePlay,4,0,0,4,0,0,0,0,Xperia ZL,Android,4.1,2013_january,Chrome Mobile
Sony,C6503,sony_c6502_ver1_subua6503,sony_c6502_ver1,WAP,3,0,0,3,0,0,0,0,Xperia ZL,Android,4.1,2013_january,Chrome Mobile
Samsung,GT-I8750,samsung_sch_i930_ver1_subuagt,samsung_sch_i930_ver1,CLICKTAG,5,0,0,5,0,0,0,0,ATIV Odyssey,Windows Phone OS,8,2012_november,IEMobile
Samsung,GT-I8750,samsung_sch_i930_ver1_subuagt,samsung_sch_i930_ver1,WAP,3,0,0,3,0,0,0,0,ATIV Odyssey,Windows Phone OS,8,2012_november,IEMobile
HTC,PM63100,htc_one_x_plus_ver1_suban41plus,htc_one_x_plus_ver1,GooglePlay,209,0,0,209,0,0,0,0,One X+,Android,4.1,2011_october,Android Webkit
HTC,PM63100,htc_one_x_plus_ver1_suban41plus,htc_one_x_plus_ver1,WAP,16,0,0,16,0,0,0,0,One X+,Android,4.1,2011_october,Android Webkit
HTC,PM63100,htc_one_x_plus_ver1_suban41plus,htc_one_x_plus_ver1,CLICKTAG,2,0,0,2,0,0,0,0,One X+,Android,4.1,2011_october,Android Webkit
HTC,PM63100,htc_one_x_plus_ver1_suban41chrome,htc_one_x_plus_ver1,NULL,10,0,0,10,0,0,0,0,One X+,Android,4.1,2011_october,Chrome Mobile
HTC,PM63100,htc_one_x_plus_ver1_suban41chrome,htc_one_x_plus_ver1,GooglePlay,140,0,0,140,0,0,0,0,One X+,Android,4.1,2011_october,Chrome Mobile
HTC,PM63100,htc_one_x_plus_ver1_suban41chrome,htc_one_x_plus_ver1,CLICKTAG,11,0,0,11,0,0,0,0,One X+,Android,4.1,2011_october,Chrome Mobile
HTC,PM63100,htc_one_x_plus_ver1_suban41chrome,htc_one_x_plus_ver1,WAP,23,0,0,23,1,1,0.043478260869565,0.043478260869565,One X+,Android,4.1,2011_october,Chrome Mobile
Huawei,U8665,huawei_u8665_ver1,generic_android_ver2_3,GooglePlay,1,0,0,1,0,0,0,0,Fusion 2,Android,2.3,2013_january,Android Webkit
LG,E615,lg_e615_ver1,generic_android_ver4,WAP,102,0,0,102,6,4,0.03921568627451,0.03921568627451,Optimus L5 Dual,Android,4,2012_september,Android Webkit
LG,E615,lg_e615_ver1,generic_android_ver4,GooglePlay,568,0,0,568,1,1,0.001760563380282,0.001760563380282,Optimus L5 Dual,Android,4,2012_september,Android Webkit
LG,E615,lg_e615_ver1,generic_android_ver4,NULL,3,3,3,0,0,0,0,0,Optimus L5 Dual,Android,4,2012_september,Android Webkit
LG,E615,lg_e615_ver1,generic_android_ver4,CLICKTAG,10,0,0,10,0,0,0,0,Optimus L5 Dual,Android,4,2012_september,Android Webkit
Samsung,SC-02E,samsung_gt_n7100_ver1_subuasc02e,samsung_gt_n7100_ver1,GooglePlay,8,0,0,8,0,0,0,0,Galaxy Note II,Android,4.1,2012_september,Android Webkit
Coby,MID8048,coby_mid8048_ver1,generic_android_ver4,GooglePlay,410,0,0,410,0,0,0,0,Kyros MID8048,Android,4,2012_october,Android Webkit
Coby,MID8048,coby_mid8048_ver1,generic_android_ver4,CLICKTAG,50,1,0,50,0,0,0,0,Kyros MID8048,Android,4,2012_october,Android Webkit
Coby,MID8048,coby_mid8048_ver1,generic_android_ver4,WAP,3,0,0,3,1,1,0.333333333333333,0.333333333333333,Kyros MID8048,Android,4,2012_october,Android Webkit
Kurio World,Kurio 7,kurio_7_ver1,generic_android_ver4,GooglePlay,1,0,0,1,0,0,0,0,,Android,4,2012_september,Android Webkit
Kurio World,Kurio 7,kurio_7_ver1,generic_android_ver4,WAP,1,0,0,1,0,0,0,0,,Android,4,2012_september,Android Webkit
Kurio World,Kurio 7,kurio_7_ver1,generic_android_ver4,CLICKTAG,2,0,0,2,0,0,0,0,,Android,4,2012_september,Android Webkit
Samsung,GT-P5100,samsung_gt_p5100_ver1_suban404,samsung_gt_p5100_ver1,GooglePlay,1,0,0,1,0,0,0,0,Galaxy Tab 2 10.1,Android,4,2012_april,Android Webkit
RIM,Blackberry Bold Touch 9930,blackberry9930_ver1_subos71,blackberry9930_ver1,CLICKTAG,16,0,0,16,0,0,0,0,,RIM OS,7.1,2011_september,Safari
Sprint,X325c/APX325CKT,htc_evo_4g_lte_ver1_suban41,htc_evo_4g_lte_ver1,GooglePlay,2,0,0,2,0,0,0,0,EVO 4G LTE,Android,4.1,2012_may,Android Webkit
Coby,MID7048,coby_mid7048_ver1,generic_android_ver4,GooglePlay,48,0,0,48,0,0,0,0,Kyros MID7048,Android,4,2012_september,Android Webkit
Coby,MID7048,coby_mid7048_ver1,generic_android_ver4,WAP,1,0,0,1,0,0,0,0,Kyros MID7048,Android,4,2012_september,Android Webkit
Coby,MID7048,coby_mid7048_ver1,generic_android_ver4,CLICKTAG,7,0,0,7,0,0,0,0,Kyros MID7048,Android,4,2012_september,Android Webkit
Motorola,MB886,mot_mb886_ver1_suban41,mot_mb886_ver1,GooglePlay,15,0,0,15,0,0,0,0,Atrix HD,Android,4.1,2012_july,Android Webkit
HTC,T120C,htc_one_v_ver1_subuat120c,htc_one_v_ver1,GooglePlay,1,0,0,1,0,0,0,0,One V,Android,4,2012_may,Android Webkit
Samsung,GT-S5360,samsung_gt_s5360_ver1_subuaucwebjuc,samsung_gt_s5360_ver1,WAP,2,0,0,2,0,0,0,0,Galaxy Y,Android,2.3,2011_october,UCWeb
Samsung,GT-S5360,samsung_gt_s5360_ver1_subuaucwebjuc,samsung_gt_s5360_ver1,GooglePlay,2,0,0,2,0,0,0,0,Galaxy Y,Android,2.3,2011_october,UCWeb
Motorola,XT295,mot_xt925_ver1_subuachromenomot,mot_xt925_ver1,GooglePlay,4,0,0,4,0,0,0,0,Droid Razr HD,Android,4,2012_may,Chrome Mobile
HKC,P771A,hkc_p771a_ver1,generic_android_ver4,GooglePlay,3,0,0,3,0,0,0,0,,Android,4,2012_september,Android Webkit
Samsung,SGH-T769,samsung_sgh_t769_ver1_suban40,samsung_sgh_t769_ver1,GooglePlay,4,0,0,4,0,0,0,0,Galaxy S Blaze 4G,Android,4,2010_november,Android Webkit
Samsung,SGH-T769,samsung_sgh_t769_ver1_suban40,samsung_sgh_t769_ver1,WAP,1,0,0,1,0,0,0,0,Galaxy S Blaze 4G,Android,4,2010_november,Android Webkit
Nokia,111,nokia_111_ver1,nokia_generic_series40_ovibrosr,CLICKTAG,36,0,0,36,0,0,0,0,,,,2012_september,Nokia Proxy Browser
Nokia,111,nokia_111_ver1_subuanomoz,nokia_111_ver1,WAP,13,0,0,13,3,1,0.076923076923077,0.076923076923077,,,,2012_september,Nokia Proxy Browser
Nokia,111,nokia_111_ver1_subuanomoz,nokia_111_ver1,CLICKTAG,22,0,0,22,0,0,0,0,,,,2012_september,Nokia Proxy Browser
Nokia,5230,nokia_5230_ver1_subuaucweb,nokia_5230_ver1,WAP,10,0,0,10,2,1,0.1,0.1,Nuron,Symbian OS,9.4,2009_august,UCWeb
Nokia,5230,nokia_5230_ver1_subuaucweb,nokia_5230_ver1,JAVA_APP,3,0,0,3,0,0,0,0,Nuron,Symbian OS,9.4,2009_august,UCWeb
HTC,T9292,htc_t9292_ver1_subos75t9296,htc_t9292_ver1,WAP,2,0,0,2,0,0,0,0,HD7,Windows Phone OS,7.5,2011_april,IEMobile
HTC,T9292,htc_t9292_ver1_subos75t9296,htc_t9292_ver1,CLICKTAG,7,0,0,7,0,0,0,0,HD7,Windows Phone OS,7.5,2011_april,IEMobile
SonyEricsson,WT19a,sonyericsson_wt19i_ver1_subuaanosony,sonyericsson_wt19i_ver1,NULL,2,2,2,0,0,0,0,0,Live,Android,2.3,2012_february,Android Webkit
SonyEricsson,WT19a,sonyericsson_wt19i_ver1_subuaanosony,sonyericsson_wt19i_ver1,GooglePlay,49,0,0,49,0,0,0,0,Live,Android,2.3,2012_february,Android Webkit
SonyEricsson,WT19a,sonyericsson_wt19i_ver1_subuaanosony,sonyericsson_wt19i_ver1,WAP,16,0,0,16,1,1,0.0625,0.0625,Live,Android,2.3,2012_february,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban41r530u,samsung_gt_i9300_ver1,GooglePlay,8,0,0,8,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
Nokia,206,nokia_206_ver1,nokia_generic_series40_ovibrosr,CLICKTAG,778,0,0,778,0,0,0,0,,,,2012_november,Nokia Proxy Browser
Nokia,206,nokia_206_ver1_subuadot1,nokia_206_ver1,WAP,382,0,0,382,101,59,0.154450261780105,0.154450261780105,,,,2012_november,Nokia Proxy Browser
Nokia,206,nokia_206_ver1_subuadot1,nokia_206_ver1,CLICKTAG,431,0,0,431,0,0,0,0,,,,2012_november,Nokia Proxy Browser
Sony,ST23a,sony_st23i_ver1_subuaanosony,sony_st23i_ver1,CLICKTAG,1,0,0,1,0,0,0,0,Xperia miro,Android,4,2012_july,Android Webkit
Sony,ST23a,sony_st23i_ver1_subuaanosony,sony_st23i_ver1,GooglePlay,20,0,0,20,0,0,0,0,Xperia miro,Android,4,2012_july,Android Webkit
Samsung,GT-P5113,samsung_gt_p5100_ver1_suban41p5113,samsung_gt_p5100_ver1,WAP,2,0,0,2,0,0,0,0,Galaxy Tab 2 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-P5113,samsung_gt_p5100_ver1_suban41p5113,samsung_gt_p5100_ver1,GooglePlay,108,0,0,108,0,0,0,0,Galaxy Tab 2 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-P5113,samsung_gt_p5100_ver1_suban41p5113,samsung_gt_p5100_ver1,CLICKTAG,21,0,0,21,0,0,0,0,Galaxy Tab 2 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-P3113,samsung_gt_p3100_ver1_suban41p3113,samsung_gt_p3100_ver1,CLICKTAG,16,0,0,16,0,0,0,0,Galaxy Tab 2 7.0,Android,4.1,2012_april,Android Webkit
Samsung,GT-P3113,samsung_gt_p3100_ver1_suban41p3113,samsung_gt_p3100_ver1,GooglePlay,207,0,0,207,0,0,0,0,Galaxy Tab 2 7.0,Android,4.1,2012_april,Android Webkit
Samsung,GT-P3113,samsung_gt_p3100_ver1_suban41p3113,samsung_gt_p3100_ver1,WAP,6,0,0,6,0,0,0,0,Galaxy Tab 2 7.0,Android,4.1,2012_april,Android Webkit
Lenovo,A2107A-H,lenovo_ideatab_a2107a_ver1,generic_android_ver4,CLICKTAG,105,0,0,105,0,0,0,0,IdeaTab A2107A-H,Android,4,2012_october,Android Webkit
Lenovo,A2107A-H,lenovo_ideatab_a2107a_ver1,generic_android_ver4,NULL,1,1,1,0,0,0,0,0,IdeaTab A2107A-H,Android,4,2012_october,Android Webkit
Lenovo,A2107A-H,lenovo_ideatab_a2107a_ver1,generic_android_ver4,GooglePlay,1003,0,0,1003,0,0,0,0,IdeaTab A2107A-H,Android,4,2012_october,Android Webkit
Lenovo,A2107A-H,lenovo_ideatab_a2107a_ver1,generic_android_ver4,WAP,79,0,0,79,11,4,0.050632911392405,0.050632911392405,IdeaTab A2107A-H,Android,4,2012_october,Android Webkit
Lenovo,A2107A-F,lenovo_ideatab_a2107a_ver1_subuaf,lenovo_ideatab_a2107a_ver1,GooglePlay,1,0,0,1,0,0,0,0,IdeaTab A2107A-F,Android,4,2012_october,Android Webkit
Sony,C6603,sonyericsson_c6603_ver1_subuasony,sonyericsson_c6603_ver1,WAP,1,0,0,1,0,0,0,0,Xperia Z,Android,4.1,2012_october,Android Webkit
SonyEricsson,C6602,sonyericsson_c6603_ver1_subuac6602,sonyericsson_c6603_ver1,WAP,268,0,0,268,9,5,0.01865671641791,0.01865671641791,Xperia Z,Android,4.1,2012_october,Android Webkit
SonyEricsson,C6602,sonyericsson_c6603_ver1_subuac6602,sonyericsson_c6603_ver1,GooglePlay,1242,0,0,1242,2,2,0.001610305958132,0.001610305958132,Xperia Z,Android,4.1,2012_october,Android Webkit
SonyEricsson,C6602,sonyericsson_c6603_ver1_subuac6602,sonyericsson_c6603_ver1,NULL,2,2,2,0,0,0,0,0,Xperia Z,Android,4.1,2012_october,Android Webkit
SonyEricsson,C6602,sonyericsson_c6603_ver1_subuac6602,sonyericsson_c6603_ver1,CLICKTAG,82,0,0,82,0,0,0,0,Xperia Z,Android,4.1,2012_october,Android Webkit
Alcatel,OT-903D,alcatel_ot903_ver1_subuad,alcatel_ot903_ver1,GooglePlay,5,0,0,5,0,0,0,0,One Touch 903D,Android,2.3,2012_july,Android Webkit
Huawei,Y210-0151,huawei_y210_ver1,generic_android_ver2_3,GooglePlay,1,0,0,1,0,0,0,0,Ascend Y210,Android,2.3,2012_december,Android Webkit
Samsung,GT-N8013,samsung_gt_n8000_ver1_suban41n8013,samsung_gt_n8000_ver1,GooglePlay,48,0,0,48,0,0,0,0,Galaxy Note 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-N8013,samsung_gt_n8000_ver1_suban41n8013,samsung_gt_n8000_ver1,CLICKTAG,9,0,0,9,0,0,0,0,Galaxy Note 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_subuaorange,samsung_gt_i9300_ver1,WAP,5,0,0,5,0,0,0,0,Galaxy SIII,Android,4,2012_may,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_subuaorange,samsung_gt_i9300_ver1,CLICKTAG,1,0,0,1,0,0,0,0,Galaxy SIII,Android,4,2012_may,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_subuaorange,samsung_gt_i9300_ver1,GooglePlay,25,0,0,25,0,0,0,0,Galaxy SIII,Android,4,2012_may,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban41orange,samsung_gt_i9300_ver1,GooglePlay,2,0,0,2,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban41orange,samsung_gt_i9300_ver1,CLICKTAG,1,0,0,1,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
HTC,M7,htc_m7_ver1,generic_android_ver4_1,GooglePlay,9,0,0,9,0,0,0,0,One,Android,4.1,2013_february,Android Webkit
HTC,M7,htc_m7_ver1,generic_android_ver4_1,WAP,2,0,0,2,0,0,0,0,One,Android,4.1,2013_february,Android Webkit
HTC,PN07120,htc_m7_ver1_subuachrome,htc_m7_ver1,CLICKTAG,1,0,0,1,0,0,0,0,One,Android,4.1,2013_february,Chrome Mobile
HTC,M7,htc_m7_ver1_subua7120,htc_m7_ver1,GooglePlay,4,0,0,4,0,0,0,0,One,Android,4.1,2013_february,Android Webkit
Android,SDK,android_sdk_ver4_0_phone,generic_android_ver4,GooglePlay,4,0,0,4,0,0,0,0,,Android,4,2011_october,Android Webkit
Android,SDK,android_sdk_ver4_1_phone,generic_android_ver4_1,GooglePlay,10,0,0,10,0,0,0,0,,Android,4.1,2011_december,Android Webkit
Android,SDK,android_sdk_ver4_1_phone,generic_android_ver4_1,WAP,4,0,0,4,0,0,0,0,,Android,4.1,2011_december,Android Webkit
Android,SDK,android_sdk_ver2_3,generic_android_ver2_3,GooglePlay,4,0,0,4,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Android,SDK,android_sdk_ver4_2_phone,generic_android_ver4_2,GooglePlay,6,0,0,6,0,0,0,0,,Android,4.2,2012_june,Android Webkit
Samsung,GT-I9305N,samsung_gt_i9305_ver1_suban41n,samsung_gt_i9305_ver1,GooglePlay,8,0,0,8,0,0,0,0,Galaxy S3 LTE International,Android,4.1,2012_september,Android Webkit
Samsung,GT-N8010,samsung_gt_n8000_ver1_suban41n8010,samsung_gt_n8000_ver1,WAP,7,0,0,7,0,0,0,0,Galaxy Note 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-N8010,samsung_gt_n8000_ver1_suban41n8010,samsung_gt_n8000_ver1,CLICKTAG,76,0,0,76,0,0,0,0,Galaxy Note 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-N8010,samsung_gt_n8000_ver1_suban41n8010,samsung_gt_n8000_ver1,Unknown,1,0,0,1,0,0,0,0,Galaxy Note 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-N8010,samsung_gt_n8000_ver1_suban41n8010,samsung_gt_n8000_ver1,GooglePlay,517,0,0,517,0,0,0,0,Galaxy Note 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-E2200,samsung_gt_e2200_ver1,generic_opera_mini_version4,CLICKTAG,1,0,0,1,0,0,0,0,,,,2013_january,Opera Mini
Samsung,GT-S5301,samsung_gt_s5301_ver1,generic_android_ver4,SMS_WAP,3,0,0,3,0,0,0,0,Galaxy Pocket Plus,Android,4,2013_january,Android Webkit
Samsung,GT-S5301,samsung_gt_s5301_ver1,generic_android_ver4,GooglePlay,15692,4,0,15692,60,60,0.0038236043844,0.0038236043844,Galaxy Pocket Plus,Android,4,2013_january,Android Webkit
Samsung,GT-S5301,samsung_gt_s5301_ver1,generic_android_ver4,Unknown,10,0,0,10,0,0,0,0,Galaxy Pocket Plus,Android,4,2013_january,Android Webkit
Samsung,GT-S5301,samsung_gt_s5301_ver1,generic_android_ver4,WAP,3474,0,0,3474,347,227,0.065342544617156,0.065342544617156,Galaxy Pocket Plus,Android,4,2013_january,Android Webkit
Samsung,GT-S5301,samsung_gt_s5301_ver1,generic_android_ver4,CLICKTAG,1201,1,0,1201,11,11,0.009159034138218,0.009159034138218,Galaxy Pocket Plus,Android,4,2013_january,Android Webkit
Samsung,GT-S5301,samsung_gt_s5301_ver1,generic_android_ver4,NULL,28,27,27,1,0,0,0,0,Galaxy Pocket Plus,Android,4,2013_january,Android Webkit
Samsung,GT-I9070P,samsung_gt_i9070_ver1_suban41romp,samsung_gt_i9070_ver1,CLICKTAG,12,0,0,12,1,1,0.083333333333333,0.083333333333333,Galaxy S Advance,Android,4.1,2012_may,Android Webkit
Samsung,GT-I9070P,samsung_gt_i9070_ver1_suban41romp,samsung_gt_i9070_ver1,WAP,51,0,0,51,6,6,0.117647058823529,0.117647058823529,Galaxy S Advance,Android,4.1,2012_may,Android Webkit
Samsung,GT-I9070P,samsung_gt_i9070_ver1_suban41romp,samsung_gt_i9070_ver1,GooglePlay,112,0,0,112,2,2,0.017857142857143,0.017857142857143,Galaxy S Advance,Android,4.1,2012_may,Android Webkit
Samsung,GT-I9070P,samsung_gt_i9070_ver1_suban41romp,samsung_gt_i9070_ver1,NULL,4,4,4,0,0,0,0,0,Galaxy S Advance,Android,4.1,2012_may,Android Webkit
SonyEricsson,ST25a,sonyericsson_st25i_ver1_suban40a,sonyericsson_st25i_ver1,GooglePlay,1,0,0,1,0,0,0,0,Xperia U,Android,4,2012_may,Android Webkit
LG,P720,lg_p720_ver1,generic_android_ver2_3,GooglePlay,2,0,0,2,0,0,0,0,Optimus 3D Max,Android,2.3,2012_may,Android Webkit
Sony,LT25i,sony_lt25i_ver1_subuanosony,sony_lt25i_ver1,GooglePlay,3,0,0,3,0,0,0,0,Xperia V,Android,4,2012_august,Android Webkit
Samsung,GT-I9000,samsung_gt_i9000_ver1_suban42rom,samsung_gt_i9000_ver1,WAP,3,0,0,3,0,0,0,0,Galaxy S,Android,4.2,2010_march,Android Webkit
Samsung,GT-I9000,samsung_gt_i9000_ver1_suban42rom,samsung_gt_i9000_ver1,GooglePlay,46,0,0,46,0,0,0,0,Galaxy S,Android,4.2,2010_march,Android Webkit
Samsung,GT-I9000,samsung_gt_i9000_ver1_suban42rom,samsung_gt_i9000_ver1,WAPPIN,3,0,0,3,0,0,0,0,Galaxy S,Android,4.2,2010_march,Android Webkit
