brand_name,model_name,wurfl_device_id,wurfl_fall_back,visits,opSelVisits,opSelVisitsOnly,lpVisits,submissions,subscribers,conv,realConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
Samsung,SHW-M180S,samsung_galaxy_tab_ver1_sub_shwm180s_suban23b,samsung_galaxy_tab_ver1_sub_shwm180s_suban23,85,0,0,85,1,0,0,0,GALAXY Tab (SKT),Android,2.3,2010_september,Android Webkit
LG,LG/P503/V1.0,lg_p503_ver1_subua1,lg_p503_ver1,140,0,0,140,0,0,0,0,,Android,2.2,2011_may,Android Webkit
Dopod,A6388,dopod_a6388_ver1,generic_android_ver1_6,4,0,0,4,0,0,0,0,,Android,1.6,2009_july,Android Webkit
Motorola,XT5 XT502,mot_xt502_ver1_suban21,mot_xt502_ver1,154,0,0,154,5,4,0.025974025974026,0.025974025974026,Quench XT5,Android,2.1,2009_july,Android Webkit
LG,P769,lg_p769_ver1_suban41,lg_p769_ver1,1,0,0,1,0,0,0,0,Optimus L9,Android,4.1,2012_october,Android Webkit
Sony,SGPT12,sony_sgpt12_ver1_suban41,sony_sgpt12_ver1,37,0,0,37,0,0,0,0,Xperia Tablet S,Android,4.1,2012_september,Android Webkit
Nokia,C5-05,nokia_c5_05_ver1,nokia_generic_series60_dp50,2,0,0,2,0,0,0,0,,Symbian OS,9.4,2011_october,Nokia
Nokia,C5-06,nokia_c5_06_ver1,nokia_generic_series60_dp50,11,0,0,11,0,0,0,0,,Symbian OS,9.4,2011_october,Nokia
Samsung,GT-S5610,samsung_gt_s5610_ver1,generic_netfront_ver4_1,1,0,0,1,0,0,0,0,Primo,,,2011_november,Access Netfront
Nokia,5236,nokia_5236_ver1,nokia_generic_series60_dp50,10,0,0,10,1,1,0.1,0.1,,Symbian OS,,2011_november,Safari
Lenovo,1838,lenovo_thankpad_tablet_ver1,generic_android_ver3_1,5,0,0,5,0,0,0,0,ThinkPad Tablet,Android,3.1,2011_november,Android Webkit
SonyEricsson,WT13i,sonyericsson_wt13i_ver1,lg_generic_obigo_q7,182,0,0,182,7,7,0.038461538461538,0.038461538461538,,,,2011_november,Teleca-Obigo
Samsung,GT-I9103,samsung_gt_i9103_ver1,generic_android_ver2_3,1042,0,0,1042,10,7,0.006717850287908,0.006717850287908,Galaxy SII,Android,2.3,2011_november,Android Webkit
Nokia,C2-06,nokia_c2_06_ver1,nokia_generic_series40_dp60,627,0,0,627,175,115,0.18341307814992,0.18341307814992,,,,2011_june,Nokia
Nokia,2700 classic,nokia_2700c_ver1_subovibrsr2,nokia_2700c_ver1_subovibrsr,112,0,0,112,0,0,0,0,,,,2011_august,Nokia Proxy Browser
Nokia,2710,nokia_2710c_ver1_subovibrsr2,nokia_2710c_ver1_subovibrsr,2,0,0,2,0,0,0,0,Navigation Edition,,,2009_december,Nokia Proxy Browser
Nokia,2730 classic,nokia_2730c_ver1_subovibrsr1,nokia_2730c_ver1_subovibrsr,7,0,0,7,0,0,0,0,,,,2009_may,Nokia Proxy Browser
Nokia,3120 classic,nokia_3120c_ver1_subovibrsr,nokia_3120c_ver1,1,0,0,1,0,0,0,0,Classic,,,2008_february,Nokia Proxy Browser
Nokia,5130,nokia_5130_ver1_subovibrsr,nokia_5130_xpressmusic_ver1,3,0,0,3,0,0,0,0,XpressMusic,,,2008_november,Nokia Proxy Browser
Nokia,6303,nokia_6303classic_ver1_subovibrsr,nokia_6303classic_ver1,1,0,0,1,0,0,0,0,Classic,,,2009_october,Nokia Proxy Browser
Nokia,6303i classic,nokia_6303iclassic_ver1_subovibrsr,nokia_6303iclassic_ver1,18,0,0,18,0,0,0,0,Classic,,,2010_february,Nokia Proxy Browser
Nokia,6700 classic,nokia_6700c_ver1_subovibrsr1,nokia_6700c_ver1_subovibrsr,12,0,0,12,0,0,0,0,,,,2009_january,Nokia Proxy Browser
Nokia,7020,nokia_7020_ver1_subovibrsr,nokia_7020_ver1,1,0,0,1,0,0,0,0,,,,2009_may,Nokia Proxy Browser
Nokia,7230,nokia_7230_ver1_subovibrsr,nokia_7230_ver1,40,0,0,40,0,0,0,0,,,,2009_november,Nokia Proxy Browser
Nokia,C1-01,nokia_c1_ver1_subovibrsr,nokia_c1_ver1,70,0,0,70,0,0,0,0,,,,2010_june,Nokia Proxy Browser
Nokia,C2-00,nokia_c2_00_ver1_subovibrsr,nokia_c2_00_ver1,70,0,0,70,0,0,0,0,,,,2010_june,Nokia Proxy Browser
Nokia,C2-01,nokia_c2_01_ver1_subovibrsr,nokia_c2_01_ver1,179,0,0,179,3,3,0.016759776536313,0.016759776536313,,,,2010_november,Nokia Proxy Browser
Nokia,C2-02,nokia_c2_02_ver1_subovibrsr,nokia_c2_02_ver1,257,0,0,257,0,0,0,0,,,,2011_june,Nokia Proxy Browser
Nokia,C2-05,nokia_c2_05_ver1_subovibrsr,nokia_c2_05_ver1,1626,0,0,1626,0,0,0,0,,,,2011_october,Nokia Proxy Browser
Nokia,C3-01,nokia_c3_01_ver1_subovibrsr,nokia_c3_01_ver1,46,0,0,46,0,0,0,0,,,,2010_september,Nokia Proxy Browser
Nokia,C3-01,nokia_c3_01_ver1_subovibrsr2,nokia_c3_01_ver1,89,0,0,89,0,0,0,0,C3-01 Gold Edition,,,2010_september,Nokia
Nokia,X2-00,nokia_x2_00_ver1_subovibrsr,nokia_x2_00_ver1,2,0,0,2,0,0,0,0,,,,2010_april,Nokia Proxy Browser
Nokia,X2-01,nokia_x2_01_ver1_subovibrsr,nokia_x2_01_ver1,207,0,0,207,0,0,0,0,,,,2010_november,Nokia Proxy Browser
Nokia,X2-01,nokia_x2_01_ver1_subovibrsr1,nokia_x2_01_ver1,1,0,0,1,0,0,0,0,,,,2010_november,Nokia
Nokia,X2-02,nokia_x2_02_ver1_subovibrsr,nokia_x2_02_ver1,5980,0,0,5980,0,0,0,0,,,,2011_december,Nokia Proxy Browser
Nokia,X3-00,nokia_x3_00_ver1_subovibrsr,nokia_x3_00_ver1,5,0,0,5,0,0,0,0,,,,2009_september,Nokia Proxy Browser
Nokia,X3-02,nokia_x3_02_ver1_subovibrsr,nokia_x3_02_ver1,100,0,0,100,0,0,0,0,,,,2010_august,Nokia Proxy Browser
Nokia,X3-02,nokia_x3_02_ver1_subovibrsr2,nokia_x3_02_ver1,86,0,0,86,0,0,0,0,,,,2010_august,Nokia
Nokia,2700 classic,nokia_2700c_ver1_subovibrsr3,nokia_2700c_ver1_subovibrsr,9,0,0,9,0,0,0,0,,,,2011_august,Nokia Proxy Browser
Nokia,5130,nokia_5130_xpressmusic_ver1_subovibrosr1,nokia_5130_xpressmusic_ver1,95,0,0,95,0,0,0,0,XpressMusic,,,2008_november,Nokia
Nokia,C2-06,nokia_c2_06_ver1_subovibrsr,nokia_c2_06_ver1,596,0,0,596,0,0,0,0,,,,2011_june,Nokia Proxy Browser
Nokia,Lumia 800,nokia_lumia_800_ver1_subvoda,nokia_lumia_800_ver1,15,0,0,15,0,0,0,0,,Windows Phone OS,7.5,2011_october,IEMobile
SonyEricsson,LT15i,sonyericsson_lt15i_ver1_suborange,sonyericsson_lt15i_ver1,2,0,0,2,0,0,0,0,Xperia Arc,Android,2.3,2011_january,Android Webkit
Samsung,GT-I9001,samsung_gt_i9001_ver1_suborange,samsung_gt_i9001_ver1,11,0,0,11,1,0,0,0,,Android,2.3,2011_june,Android Webkit
LG,E730,lg_e730_ver1,generic_android_ver2_3,21,0,0,21,0,0,0,0,,Android,2.3.4,2011_november,Android Webkit
SonyEricsson,MT15i,sonyericsson_mt15i_ver1_suborange,sonyericsson_mt15i_ver1,1,0,0,1,0,0,0,0,Xperia Neo,Android,2.3,2011_february,Android Webkit
LG,T505,lg_t505_ver1_subua,lg_t505_ver1,120,0,0,120,0,0,0,0,,,,2011_july,Phantom
SonyEricsson,LT18i,sonyericsson_lt18i_ver1_subua18io,sonyericsson_lt18i_ver1,3,0,0,3,0,0,0,0,Xperia Arc,Android,2.3,2011_september,Android Webkit
LG,P970,lg_p970_ver1_suborange,lg_p970_ver1,4,0,0,4,1,0,0,0,Optimus Black,Android,2.2,2010_october,Android Webkit
SonyEricsson,SK17i,sonyericsson_sk17i_ver1_subnosony,sonyericsson_sk17i_ver1,883,0,0,883,10,3,0.003397508493771,0.003397508493771,Xperia Mini Pro,Android,2.3,2011_july,Android Webkit
LG,P500,lg_p500_ver1_suban23,lg_p500_ver1,197,0,0,197,0,0,0,0,,Android,2.2,2010_november,Android Webkit
Sony,Tablet S,sony_tablet_s_ver1,generic_android_ver3_1,1,0,0,1,0,0,0,0,,Android,3.1,2011_november,Android Webkit
SonyEricsson,R800i,sonyericsson_r800i_ver1_subua,sonyericsson_r800i_ver1,171,0,0,171,0,0,0,0,Xperia PLAY,Android,2.3,2011_january,Android Webkit
LG,P990,lg_p990_ver1_sub_an23,lg_p990_ver1_sub_an222d,9,0,0,9,0,0,0,0,Optimus 2X,Android,2.2,2011_november,Android Webkit
Huawei,S41HW,huawei_s41hw_ver1_subu8510,huawei_s41hw_ver1,95,0,0,95,5,0,0,0,Pocket WiFi S II for emobile,Android,2.3.3,2010_november,Android Webkit
SonyEricsson,LT26i,sonyericsson_lt26i_ver1,generic_android_ver2_3,520,0,0,520,17,12,0.023076923076923,0.023076923076923,Xperia Arc HD,Android,2.3,2011_december,Android Webkit
Sony,Tablet S,sony_tablet_s_ver1_suban22,sony_tablet_s_ver1,62,0,0,62,0,0,0,0,,Android,3.2,2011_november,Android Webkit
Samsung,GT-N7000,samsung_gt_n7000_ver1,generic_android_ver2_3,8563,2,2,8561,139,79,0.009225738642999,0.009227893937624,Galaxy Note,Android,2.3,2011_december,Android Webkit
Samsung,GT-S5380,samsung_gt_s5380_ver1,generic_dolfin2_0,11,0,0,11,0,0,0,0,,,,2011_december,Dolfin/Jasmine Webkit
Nokia,Nokia Asha 200,nokia_200_ver1,nokia_generic_series40_dp60,4280,0,0,4280,1231,748,0.174766355140187,0.174766355140187,Nokia Asha 200,,,2011_october,Nokia
Nokia,Asha 300,nokia_300_ver1,nokia_generic_series40_dp60,1953,0,0,1953,522,371,0.189964157706093,0.189964157706093,Nokia Asha 300,,,2011_october,Nokia
Samsung,GT-P7310,samsung_gt_p7310_ver1,generic_android_ver3_1,73,0,0,73,0,0,0,0,Galaxy Tab 8.9,Android,3.1,2011_october,Android Webkit
Motorola,XT910,mot_xt910_ver1,generic_android_ver2_3,50,0,0,50,1,1,0.02,0.02,RAZR XT910 Spider,Android,2.3,2011_december,Android Webkit
HTC,Flyer,htc_flyer_ver1_suban32,htc_flyer_ver1,14,0,0,14,0,0,0,0,,Android,3.2,2011_november,Android Webkit
Amazon,D01400,amazon_kindle_fire_ver1,generic_amazon_android_kindle,36,0,0,36,0,0,0,0,Kindle Fire,Android,2.3,2011_october,Android Webkit
HTC,SensationXE Beats Z715e,htc_sensationxe_z715e_ver1_suban40,htc_sensationxe_z715e_ver1,652,0,0,652,6,4,0.006134969325153,0.006134969325153,Sensation,Android,4,2011_december,Android Webkit
Google,Nexus S,samsung_nexus_s_ver1_suban403,samsung_nexus_s_ver1,26,0,0,26,0,0,0,0,,Android,4,2011_december,Android Webkit
Samsung,GT-P7300,samsung_gt_p7300_ver1,generic_android_ver3_1,708,0,0,708,0,0,0,0,Galaxy Tab 8.9,Android,3.1,2011_december,Android Webkit
HTC,T9292,htc_t9292_ver1_subos75,htc_t9292_ver1,393,0,0,393,1,0,0,0,HD7,Windows Phone OS,7.5,2011_december,IEMobile
LG,V909,lg_v909_ver1,generic_android_ver3_1,14,0,0,14,1,1,0.071428571428571,0.071428571428571,G Slate,Android,3.1,2011_december,Android Webkit
HTC,Radar 4G,htc_radar_4g_ver1,htc_radar_ver1,37,0,0,37,0,0,0,0,,Windows Phone OS,7.5,2012_january,IEMobile
Acer,A510,acer_iconia_tab_a510_ver1,generic_android_ver4,40,0,0,40,0,0,0,0,,Android,4,2011_december,Android Webkit
HTC,X310e,htc_titan_x005F_x310e_ver1,generic_ms_phone_os7_5,33,0,0,33,0,0,0,0,Titan,Windows Phone OS,7.5,2011_december,IEMobile
Acer,A511,acer_iconia_tab_a511_ver1,generic_android_ver4,2,0,0,2,0,0,0,0,,Android,4,2011_december,Android Webkit
Pandigital,SuperNova,pandigital_supernova_ver1,generic_android_ver2_3,2,0,0,2,0,0,0,0,,Android,2.3,2011_december,Android Webkit
Samsung,GT-C3520,samsung_gt_c3520_ver1,generic_netfront_ver4_1,1,0,0,1,0,0,0,0,,,,2012_january,Access Netfront
Samsung,GT-I9000,samsung_gt_i9000_ver1_suban40,samsung_gt_i9000_ver1_suban233,76,0,0,76,0,0,0,0,Galaxy S,Android,4,2011_december,Android Webkit
HTC,T8698,htc_mozart_ver1_subos75,htc_mozart_ver1,1,0,0,1,0,0,0,0,7 Mozart,Windows Phone OS,7.5,2011_october,IEMobile
HTC,T8788,htc_surround_ver1_subos75,htc_surround_ver1,14,0,0,14,0,0,0,0,Surround,Windows Phone OS,7.5,2011_october,IEMobile
ZTE,Skate,zte_skate_ver1,generic_android_ver2_3,50,0,0,50,4,3,0.06,0.06,,Android,2.3,2012_january,Android Webkit
Samsung,SCH-I500,samsung_sch_i500_ver1_suban23,samsung_sch_i500_ver1_suban22,174,0,0,174,0,0,0,0,Fascinate,Android,2.3,2011_october,Android Webkit
Samsung,SPH-D700,samsung_sph_d700_ver1_suban23,samsung_sph_d700_ver1_suban22,115,0,0,115,0,0,0,0,Epic 4G,Android,2.3,2011_july,Android Webkit
Nokia,5233,nokia_5233_ver1_submoz,nokia_5233_ver1,12,0,0,12,0,0,0,0,,Symbian OS,,2010_june,Safari
Nokia,C5-03,nokia_c5_03_ver1_subu,nokia_c5_03_ver1,34,0,0,34,0,0,0,0,C5,Symbian OS,9.4,2010_october,Nokia
Nokia,E5-00,nokia_e5_ver1_subua,nokia_e5_ver1,5542,0,0,5542,374,228,0.041140382533382,0.041140382533382,Mystic,Symbian OS,,2010_april,Nokia BrowserNG
Samsung,SGH-I777,samsung_sgh_i777_ver1,generic_android_ver2_3,65,0,0,65,1,1,0.015384615384615,0.015384615384615,Galaxy S II,Android,2.3,2011_august,Android Webkit
Samsung,GT-S5360,samsung_gt_s5360_ver1_subua,samsung_gt_s5360_ver1,55685,18,16,55669,825,566,0.010164317141061,0.010167238498985,Galaxy Y,Android,2.3,2011_october,Android Webkit
Samsung,SGH-T589,samsung_sgh_t589_ver1,generic_android_ver2_2,5,0,0,5,0,0,0,0,Gravity Smart,Android,2.2,2012_january,Android Webkit
Motorola,Droid X2,mot_droidx2_ver1_suban23,mot_droidx2_ver1,24,1,1,23,0,0,0,0,,Android,2.2,2011_july,Android Webkit
Samsung,SCH-R720,samsung_sch_r720_ver1,generic_android_ver2_3,2,0,0,2,0,0,0,0,Admire,Android,2.3,2011_august,Android Webkit
Motorola,Droid 2 Global,mot_droid2global_ver1_suban23,mot_droid2global_ver1,7,0,0,7,0,0,0,0,,Android,2.3,2010_december,Android Webkit
HTC,X515,htc_evo_3d_ver1_submodel,htc_evo_3d_ver1,82,0,0,82,0,0,0,0,EVO 3D,Android,2.3,2011_june,Android Webkit
HTC,Sensation 4G,htc_sensation_ver1_sub4g,htc_sensation_ver1,21,0,0,21,0,0,0,0,,Android,2.3,2011_june,Android Webkit
Samsung,SPH-M820,samsung_sph_m820_ver1_suban23,samsung_sph_m820_ver1,77,0,0,77,0,0,0,0,Galaxy Prevail,Android,2.3,2012_january,Android Webkit
Motorola,MOTWX435KT,mot_wx435_ver1,generic_android_ver2_2,1,0,0,1,0,0,0,0,Triumph,Android,2.2,2012_january,Android Webkit
LG,LS670,lg_ls670_ver1_suban23,lg_ls670_ver1,4,0,0,4,0,0,0,0,Optimus S,Android,2.3,2012_january,Android Webkit
Samsung,SHW-M190S,samsung_shw_m190s_ver1_suban23,samsung_shw_m190s_ver1,35,0,0,35,0,0,0,0,Galaxy S Hoppin,Android,2.3.4,2009_october,Android Webkit
HTC,Desire HD,htc_desirehd_ver1_sub233a9192,htc_desirehd_ver1,6,0,0,6,0,0,0,0,,Android,2.3,2009_october,Android Webkit
LG,P500h,lg_p500h_ver1_subparrot,lg_p500h_ver1,1,0,0,1,0,0,0,0,Optimus One,Android,2.2,2012_january,Android Webkit
Dell,Venue Pro,dell_venuepro_ver1,generic_ms_phone_os7_5,7,0,0,7,0,0,0,0,,Windows Phone OS,7.5,2010_november,IEMobile
HTC,Desire,htc_desire_ver1_sub22orange,htc_desire_ver1,18,0,0,18,1,1,0.055555555555556,0.055555555555556,,Android,2.2,2010_march,Android Webkit
Samsung,SGH-T959,samsung_sgh_t959_ver1_suban22,samsung_sgh_t959_ver1,92,0,0,92,0,0,0,0,Vibrant,Android,2.2,2009_october,Android Webkit
Samsung,GT-I9100,samsung_gt_i9100_ver1_suborange,samsung_gt_i9100_ver1,42,0,0,42,0,0,0,0,Galaxy S II,Android,2.3,2010_november,Android Webkit
Samsung,SCH-I800,samsung_sch_i800_ver1,generic_android_ver2_3,19,0,0,19,0,0,0,0,Galaxy Tab 7,Android,2.3,2012_january,Android Webkit
HTC,HTC Desire HD,htc_desirehd_ver1_suborange233,htc_desirehd_ver1,9,0,0,9,0,0,0,0,,Android,2.3,2012_january,Android Webkit
Toshiba,AT100,toshiba_at100_ver1,generic_android_ver3_1,60,0,0,60,0,0,0,0,,Android,3.1,2011_february,Android Webkit
HTC,Desire HD,htc_desirehd_ver1_suban233,htc_desirehd_ver1,22,0,0,22,0,0,0,0,,Android,2.3,2009_october,Android Webkit
Samsung,GT-S5830,samsung_gt_s5830_ver1_suban23_subshwm240s,samsung_gt_s5830_ver1_suban23,36,0,0,36,0,0,0,0,Galaxy Ace,Android,2.3,2011_august,Android Webkit
HTC,myTouch 4G Slide,htc_mytouch4gslide_ver1,generic_android_ver2_3,11,0,0,11,0,0,0,0,,Android,2.3,2012_january,Android Webkit
Samsung,SPH-D710,samsung_sph_d710_ver1,generic_android_ver2_3,95,0,0,95,0,0,0,0,Galaxy SII Epic 4G Touch,Android,2.3,2012_january,Android Webkit
Acer,A500,acer_iconia_tab_a500_ver1_suban32,acer_iconia_tab_a500_ver1_suban31,88,0,0,88,0,0,0,0,Picasso,Android,3.2,2011_march,Android Webkit
HTC,T8698,htc_mozart_ver1_subos75_t8698,htc_mozart_ver1_subos75,69,0,0,69,1,0,0,0,7 Mozart,Windows Phone OS,7.5,2011_october,IEMobile
Casio,C771,casio_c771_ver1_suban23,casio_c771_ver1,7,0,0,7,0,0,0,0,G'zOne,Android,2.3,2011_august,Android Webkit
HTC,A8183,htc_desire_a8183_ver1_suban22,htc_desire_a8183_ver1,76,0,0,76,0,0,0,0,Desire,Android,2.2,2010_april,Android Webkit
Motorola,XT862,mot_droid3_ver1,generic_android_ver2_3,114,0,0,114,0,0,0,0,Droid 3,Android,2.3,2010_november,Android Webkit
SonyEricsson,R800x,sonyericsson_r800i_ver1_subr800x,sonyericsson_r800i_ver1,4,0,0,4,0,0,0,0,Xperia PLAY,Android,2.3,2012_january,Android Webkit
Samsung,SGH-T679,samsung_sgh_t679_ver1,generic_android_ver2_3,55,0,0,55,2,2,0.036363636363636,0.036363636363636,Exhibit II 4G,Android,2.3,2011_october,Android Webkit
Samsung,SGH-T759,samsung_sgh_t759_ver1,generic_android_ver2_3,35,0,0,35,0,0,0,0,Exhibit 4G,Android,2.3,2012_january,Android Webkit
HTC,ADR6325,htc_adr6325_ver1,generic_android_ver2_2,1,0,0,1,0,0,0,0,Merge,Android,2.2,2012_january,Android Webkit
Motorola,DROID PRO,motorola_droidpro_ver1_suban23,motorola_droidpro_ver1,3,0,0,3,0,0,0,0,,Android,2.3,2009_october,Android Webkit
LG,E900,lg_e900_ver1_subos7_5h,lg_e900_ver1_subos7_5,2,0,0,2,0,0,0,0,Optimus 7,Windows Phone OS,7.5,2011_september,IEMobile
ZTE,X500,zte_x500_ver1,generic_android_ver2_3,7,0,0,7,0,0,0,0,Score,Android,2.3,2010_november,Android Webkit
LG,SU370,lg_su370_ver1_suban23,lg_su370_ver1,1,0,0,1,0,0,0,0,Optimus One,Android,2.2,2009_october,Android Webkit
Micromax,X222,micromax_x222_ver1,generic_mobile,10,0,0,10,3,3,0.3,0.3,,,,2002_january,
SonyEricsson,E15a,sonyericsson_e15a_ver1_subua2_1,sonyericsson_e15a_ver1,26,0,0,26,0,0,0,0,Xperia X8,Android,2.1,2012_january,Android Webkit
Samsung,SGH-I896,samsung_sgh_i897_ver1_subi896_suban23,samsung_sgh_i897_ver1_subi896,4,0,0,4,0,0,0,0,Galaxy S Captivate,Android,2.3,2010_june,Android Webkit
HTC,Spark,htc_spark_ver1_subtrophy75,htc_spark_ver1,32,0,0,32,0,0,0,0,7 Trophy,Windows Phone OS,7.5,2010_july,IEMobile
LogicPD,Zoom2,logicpd_zoom2_ver1_subnook23,logicpd_zoom2_ver1,3,0,0,3,0,0,0,0,Barnes & Noble Nook Color,Android,2.3,2009_october,Android Webkit
SonyEricsson,R800a,sonyericsson_r800i_ver1_suba,sonyericsson_r800i_ver1,3,0,0,3,0,0,0,0,Xperia PLAY,Android,2.3,2012_january,Android Webkit
HTC,Buzz,htc_buzz_ver1_suba3335_suban22,htc_buzz_ver1_suba3335,2,0,0,2,0,0,0,0,Wildfire,Android,2.2,2011_march,Android Webkit
LG,SU660,lg_su660_ver1_suban23,lg_su660_ver1,5,0,0,5,0,0,0,0,Optimux 2X,Android,2.3.4,2009_october,Android Webkit
Samsung,SCH-I510,samsung_sch_i510_ver1_suban23,samsung_sch_i510_ver1,2,0,0,2,0,0,0,0,Droid Charge,Android,2.3,2011_august,Android Webkit
Samsung,SHV-E120S,samsung_shv_e120s_ver1,generic_android_ver2_3,11,0,0,11,0,0,0,0,Galaxy S II HD,Android,2.3.6,2010_november,Android Webkit
Samsung,GT-P1000T,samsung_galaxy_tab_ver1_subt,samsung_galaxy_tab_ver1,5,0,0,5,0,0,0,0,Galaxy Tab,Android,2.2,2012_january,Android Webkit
Sky,IM-A750K,sky_im_a750k_ver1,generic_android_ver2_3,6,0,0,6,0,0,0,0,Mirach A,Android,2.3,2010_november,Android Webkit
Samsung,GT-S5830L,samsung_gt_s5830l_ver1_suban23,samsung_gt_s5830l_ver1,395,0,0,395,3,2,0.005063291139241,0.005063291139241,Galaxy Ace,Android,2.3,2011_july,Android Webkit
Garmin-Asus,A10,garmin_asus_a10_ver1_suban21,garmin_asus_a10_ver1,1,0,0,1,0,0,0,0,,Android,2.1,2012_january,Android Webkit
LG,LU6200,lg_lu6200_ver1,generic_android_ver2_3,33,0,0,33,0,0,0,0,Optimus LTE,Android,2.3.5,2010_november,Android Webkit
Motorola,XT720,mot_xt720_ver1_suban21,mot_xt720_ver1,3,0,0,3,0,0,0,0,MOTOROI,Android,2.1,2009_october,Android Webkit
Nokia,6260 slide,nokia_6260s_ver1_submix,nokia_6260s_ver1,18,0,0,18,0,0,0,0,Slide,,,2008_november,Nokia
HTC,X710a,htc_x005F_x710a_ver1,generic_android_ver2_3,23,0,0,23,0,0,0,0,Raider 4G,Android,2.3,2010_november,Android Webkit
HTC,S710E,htc_incredibles_s710e_ver1_suban23,htc_incredibles_s710e_ver1,148,0,0,148,1,0,0,0,Incredible S,Android,2.3,2009_october,Android Webkit
SonyEricsson,LT15i,sonyericsson_lt15i_ver1_subuc,sonyericsson_lt15i_ver1,604,0,0,604,3,2,0.003311258278146,0.003311258278146,Xperia Arc,Android,2.3,2011_january,Android Webkit
Motorola,MZ604,mot_mz601_ver1_suban32mz604,mot_mz601_ver1,40,0,0,40,0,0,0,0,Xoom,Android,3.2,2011_march,Android Webkit
HTC,Flyer,htc_flyer_ver1_subhyphen,htc_flyer_ver1,10,0,0,10,0,0,0,0,,Android,2.3,2011_may,Android Webkit
Samsung,SGH-I997R,samsung_sgh_i997_ver1_subr,samsung_sgh_i997_ver1,87,0,0,87,0,0,0,0,Infuse,Android,2.3,2012_january,Android Webkit
Nokia,5320 XpressMusic,nokia_5320_ver1_subdi,nokia_5320_ver1,4,0,0,4,0,0,0,0,XpressMusic,Symbian OS,9.3,2008_april,Safari
SonyEricsson,M1i,sonyericsson_m1i_ver1_sub65phone,sonyericsson_m1i_ver1,9,0,0,9,0,0,0,0,Sony Ericsson Aspen,Windows Mobile OS,6.5,2011_june,Microsoft Mobile Explorer
Samsung,SCH-M828C,samsung_m828c_ver1,generic_android_ver2_2,1,0,0,1,0,0,0,0,Precedent,Android,2.2,2012_january,Android Webkit
Nokia,Nokia Asha 200,nokia_200_ver1_subovibrsr,nokia_200_ver1,5051,0,0,5051,0,0,0,0,Nokia Asha 200,,,2011_october,Nokia Proxy Browser
Lenovo,A60,lenovo_a60_ver_1,generic_android_ver2_3,1,0,0,1,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Multipad,PMP3084B,multipad_pmp3084b_ver1,generic_android_ver2_1,9,0,0,9,0,0,0,0,,Android,2.1,2009_october,Android Webkit
SonyEricsson,E10i,sonyericsson_e10i_ver1_sub10a137_subeclair,sonyericsson_e10i_ver1_sub10a137,2,0,0,2,0,0,0,0,Xperia X10 Mini,Android,2.1,2010_february,Android Webkit
ZTE,T3020,zte_t3020_ver1,generic_android_ver2_1,13,0,0,13,0,0,0,0,Telstra Smart-Touch,Android,2.1,2009_october,Android Webkit
LG,GT540,lg_gt540_ver1_suban21_substand,lg_gt540_ver1_suban21,107,0,0,107,0,0,0,0,GT540 Optimus,Android,2.1,2011_may,Android Webkit
Dell,XCD28,dell_x005F_xcd28_ver1,zte_u_x850_ver1,1,0,0,1,0,0,0,0,,Android,2.1,2011_april,Android Webkit
ZTE,Blade,zte_blade_ver1_subxcd35_sub21,zte_blade_ver1_subxcd35,1,0,0,1,0,0,0,0,Dell XCD35,Android,2.2,2011_october,Android Webkit
ZTE,X850,zte_u_x850_ver1_subuazteracer,zte_u_x850_ver1,3,0,0,3,0,0,0,0,Racer,Android,2.1,2011_april,Android Webkit
SonyEricsson,E15a,sonyericsson_e15a_ver1_subua2_1_subupdate,sonyericsson_e15a_ver1_subua2_1,5,0,0,5,0,0,0,0,Xperia X8,Android,2.1,2012_january,Android Webkit
Motorola,A853,mot_milestone_ver1_suba853_suban2_1,mot_milestone_ver1_suba853,6,0,0,6,0,0,0,0,Milestone,Android,2.1,2009_october,Android Webkit
Creative,ZiiO 10,creative_ziio10_ver1,generic_android_ver2_2,1,0,0,1,0,0,0,0,,Android,2.2,2009_october,Android Webkit
HTC,S710E,htc_incredibles_s710e_ver1_subvivo,htc_incredibles_s710e_ver1,8,0,0,8,0,0,0,0,Incredible S,Android,2.2,2009_october,Android Webkit
ZTE,V965W,zte_tania_ver1,generic_ms_phone_os7_5,4,0,0,4,0,0,0,0,Tania,Windows Phone OS,7.5,2012_january,IEMobile
Nokia,Lumia 800,nokia_lumia_800_ver1_suborange,nokia_lumia_800_ver1,10,0,0,10,0,0,0,0,,Windows Phone OS,7.5,2011_october,IEMobile
Nokia,Lumia 710,nokia_lumia_710_ver1,generic_ms_nokia_phone_os7_5,1029,0,0,1029,13,10,0.009718172983479,0.009718172983479,,Windows Phone OS,7.5,2011_october,IEMobile
HTC,T8698,htc_mozart_ver1_subos75b,htc_mozart_ver1_subos75,2,0,0,2,0,0,0,0,7 Mozart,Windows Phone OS,7.5,2011_october,IEMobile
HTC,T8698,htc_mozart_ver1_subos75_orange,htc_mozart_ver1_subos75,9,0,0,9,0,0,0,0,7 Mozart,Windows Phone OS,7.5,2011_october,IEMobile
HTC,T7576,htc_7_pro_ver1,generic_ms_phone_os7_5,6,0,0,6,0,0,0,0,7 pro,Windows Phone OS,7.5,2011_july,IEMobile
LG,C900,lg_c900_ver1_subos75,lg_c900_ver1,3,0,0,3,0,0,0,0,Quantum,Windows Phone OS,7.5,2012_january,IEMobile
