brand_name,model_name,wurfl_device_id,wurfl_fall_back,visits,opSelVisits,opSelVisitsOnly,lpVisits,submissions,subscribers,conv,realConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
HTC,C625b,htc_c625b_ver1,generic_ms_phone_os8,7,7,3,4,0,0,0,0,,Windows Phone OS,8,2012_october,IEMobile
Motorola,XT910,mot_xt910_ver1_suban40nomot,mot_xt910_ver1,4,1,1,3,0,0,0,0,RAZR XT910 Spider,Android,4,2011_december,Android Webkit
Motorola,MotoMZ616,motorola_xoom2_ver1_suban40,motorola_xoom2_ver1,3,2,2,1,0,0,0,0,Xoom 2,Android,4,2012_june,Android Webkit
SonyEricsson,X10 Mini,sonyericsson_x10mini_ver1_suban23,sonyericsson_x10mini_ver1,7,4,3,4,0,0,0,0,,Android,2.3,2009_october,Android Webkit
SonyEricsson,X10,sonyericsson_x10_ver1_suban23,sonyericsson_x10_ver1,1,0,0,1,0,0,0,0,Xperia X10,Android,2.3,2009_november,Android Webkit
SonyEricsson,X10,sonyericsson_x10_ver1_suban40rom,sonyericsson_x10_ver1,3,2,2,1,0,0,0,0,Xperia X10,Android,4,2009_november,Android Webkit
Huawei,U8860,huawei_u8860_ver1_suban40noh,huawei_u8860_ver1,92,40,27,65,0,0,0,0,Honor,Android,2.3,2012_april,Android Webkit
SonyEricsson,LT15i,sonyericsson_lt15i_ver1_suban40,sonyericsson_lt15i_ver1,1591,599,490,1101,3,3,0.001885606536769,0.002724795640327,Xperia Arc,Android,4,2011_january,Android Webkit
Huawei,U8800 Pro,huawei_u8800pro_ver1_suban23,huawei_u8800pro_ver1,18,5,1,17,0,0,0,0,,Android,2.3,2012_february,Android Webkit
SonyEricsson,WT19i,sonyericsson_wt19i_ver1_suban40,sonyericsson_wt19i_ver1,83,43,38,45,0,0,0,0,Live,Android,4,2012_february,Android Webkit
SonyEricsson,ST18i,sonyericsson_st18i_ver1_suban40i,sonyericsson_st18i_ver1,1203,496,400,803,9,9,0.007481296758105,0.01120797011208,Urushi,Android,4,2011_july,Android Webkit
SonyEricsson,ST15i,sonyericsson_st15i_ver1_suban40,sonyericsson_st15i_ver1,212,96,76,136,1,1,0.004716981132075,0.007352941176471,Xperia Mini,Android,4,2011_august,Android Webkit
SonyEricsson,SK17i,sonyericsson_sk17i_ver1_suban40i,sonyericsson_sk17i_ver1,82,48,39,43,0,0,0,0,Xperia Mini Pro,Android,4,2011_july,Android Webkit
SonyEricsson,MT15i,sonyericsson_mt15i_ver1_suban40i,sonyericsson_mt15i_ver1,606,207,170,436,2,2,0.003300330033003,0.004587155963303,Xperia Neo,Android,4,2011_february,Android Webkit
SonyEricsson,MT15i,sonyericsson_mt15i_ver1_suban40a,sonyericsson_mt15i_ver1,2,0,0,2,0,0,0,0,Xperia Neo,Android,2.3,2011_february,Android Webkit
SonyEricsson,MT11i,sonyericsson_mt11i_ver1_suban40i,sonyericsson_mt11i_ver1,373,127,99,274,2,2,0.005361930294906,0.007299270072993,Xperia Neo V,Android,4,2011_october,Android Webkit
SonyEricsson,LT18i,sonyericsson_lt18i_ver1_suban41rom,sonyericsson_lt18i_ver1,2,1,1,1,0,0,0,0,Xperia Arc,Android,4.1,2011_september,Android Webkit
SonyEricsson,ST25i,sonyericsson_st25i_ver1_subuanose,sonyericsson_st25i_ver1,4729,1260,1131,3598,16,16,0.003383379149926,0.004446914952752,Xperia U,Android,2.3,2012_may,Android Webkit
Samsung,SHV-E160S,samsung_shv_e160s_ver1_suban40,samsung_shv_e160s_ver1,26,16,13,13,0,0,0,0,Galaxy Note,Android,4,2010_november,Android Webkit
Samsung,SHV-E160L,samsung_shv_e160k_ver1_suban40l,samsung_shv_e160k_ver1,18,11,8,10,0,0,0,0,Galaxy Note,Android,4,2010_november,Android Webkit
Samsung,SHV-E160K,samsung_shv_e160k_ver1_suban40k,samsung_shv_e160k_ver1,23,15,15,8,0,0,0,0,Galaxy Note,Android,4,2010_november,Android Webkit
Samsung,SHV-E120S,samsung_shv_e120s_ver1_suban40s,samsung_shv_e120s_ver1,1,0,0,1,0,0,0,0,Galaxy S II HD,Android,4,2010_november,Android Webkit
Samsung,SHV-E120L,samsung_shv_e120l_ver1_suban40l,samsung_shv_e120l_ver1,36,19,15,21,0,0,0,0,Galaxy S II HD,Android,4,2010_november,Android Webkit
Samsung,SHV-E120K,samsung_shv_e120k_ver1_suban40k,samsung_shv_e120k_ver1,7,5,3,4,0,0,0,0,Galaxy SII HD,Android,2.3,2010_november,Android Webkit
HTC,Radar,htc_radar_ver1_subuaradar,htc_radar_ver1,3,2,1,2,0,0,0,0,,Windows Phone OS,7.5,2012_january,IEMobile
Acer,A210,acer_iconia_tab_a210_ver1_suban41,acer_iconia_tab_a210_ver1,72,32,32,40,0,0,0,0,,Android,4.1.1,2012_september,Android Webkit
ZTE,N295,zte_n295_ver1_subuasydney,zte_n295_ver1,1,1,0,1,0,0,0,0,Orange Sydney,,,2011_july,Teleca-Obigo
Apple,iPod Touch,apple_ipod_touch_ver6,apple_ipod_touch_ver5_1,1146,1063,855,291,25,3,0.00261780104712,0.010309278350516,,iOS,6,2011_october,Safari
Samsung,GT-P6800,samsung_gt_p6800_ver1_suban40,samsung_gt_p6800_ver1,87,44,37,50,0,0,0,0,Galaxy Tab 7.7,Android,4,2012_february,Android Webkit
HTC,S710E,htc_incredibles_s710e_ver1_suban40htc,htc_incredibles_s710e_ver1,50,41,37,13,0,0,0,0,Incredible S,Android,4,2009_october,Android Webkit
Nokia,Asha 202,nokia_202_ver1_subuanok,nokia_202_ver1,2191,129,43,2148,0,0,0,0,Asha 202,,,2012_february,Nokia Proxy Browser
Samsung,GT-S5839i,samsung_gt_s5839i_ver1_subuaorange,samsung_gt_s5839i_ver1,1,0,0,1,0,0,0,0,Galaxy Ace,Android,2.3,2012_march,Android Webkit
Lenovo,A1107,lenovo_ideatab_a1107_ver1_suban40,lenovo_ideatab_a1107_ver1,75,36,35,40,0,0,0,0,IdeaTab A1107,Android,4,2012_august,Android Webkit
Samsung,GT-N8013,samsung_gt_n8000_ver1_subua8013,samsung_gt_n8000_ver1,3,0,0,3,0,0,0,0,Galaxy Note 10.1 WiFi,Android,4,2012_april,Android Webkit
Sony,ST26i,sony_st26i_ver1,generic_android_ver4,308,167,137,171,1,1,0.003246753246753,0.005847953216374,Xperia J,Android,4,2012_july,Android Webkit
Alcatel,OT-918,alcatel_ot918_ver1_subua918,alcatel_ot918_ver1,2,1,1,1,0,0,0,0,One Touch 918,Android,2.3,2012_may,Android Webkit
Nokia,N8-00,nokia_n8_00_ver1_subuashort,nokia_n8_00_ver1,1711,1381,1377,334,0,0,0,0,N8,Symbian OS,S3,2010_april,Nokia BrowserNG
Alcatel,OT-903,alcatel_ot903_ver1,generic_android_ver2_3,3,1,1,2,0,0,0,0,One Touch 903,Android,2.3,2012_july,Android Webkit
Samsung,SGH-T959,samsung_sgh_t959_ver1_suban22p,samsung_sgh_t959_ver1,3,1,1,2,0,0,0,0,Vibrant,Android,2.2,2009_october,Android Webkit
Samsung,SGH-i717R,samsung_sgh_i717_ver1_suban40r,samsung_sgh_i717_ver1,19,19,19,0,0,0,0,0,Galaxy Note,Android,4,2011_december,Android Webkit
Samsung,SGH-i717,samsung_sgh_i717_ver1_suban40m,samsung_sgh_i717_ver1,11,5,2,9,0,0,0,0,Galaxy Note,Android,4,2011_december,Android Webkit
Samsung,SGH-i717D,samsung_sgh_i717_ver1_suban40d,samsung_sgh_i717_ver1,3,1,1,2,0,0,0,0,Galaxy Note,Android,4,2011_december,Android Webkit
Motorola,MZ617 4G,motorola_droid_xyboard101_ver1_suban40,motorola_droid_xyboard101_ver1,23,5,5,18,0,0,0,0,Droid XYBoard 10.1,Android,4,2011_february,Android Webkit
Motorola,MZ604,mot_mz601_ver1_suban40mz604,mot_mz601_ver1,10,4,4,6,0,0,0,0,Xoom,Android,4,2011_march,Android Webkit
SonyEricsson,MT15i,sonyericsson_mt15i_ver1_suban40inose,sonyericsson_mt15i_ver1,1,0,0,1,0,0,0,0,Xperia Neo,Android,4,2011_february,Android Webkit
Coby,MID8024,coby_mid8024_ver1_suban23,coby_mid8024_ver1,22,9,4,18,0,0,0,0,Kyros MID8024,Android,2.3,2009_october,Android Webkit
Coby,MID1126,coby_mid1126_ver1_suban41rom,coby_mid1126_ver1,579,271,190,389,0,0,0,0,Kyros MID1126,Android,4.1,2010_november,Android Webkit
Xiaomi,MI-ONE Plus,miui_mi_one_plus_ver1_suban40,miui_mi_one_plus_ver1,2,1,0,2,0,0,0,0,M1 Plus,Android,4,2010_november,Android Webkit
Amazon,KFOT,amazon_kindle_fire_7_ver1,generic_amazon_android_kindle,1,1,1,0,0,0,0,0,Kindle Fire 7,Android,4,2012_september,Android Webkit
Apple,iPhone,apple_iphone_ver6_subuau,apple_iphone_ver6,1039,877,750,289,7,2,0.001924927815207,0.006920415224914,,iOS,6,2012_july,Safari
Nokia,112,nokia_112_ver1,generic_xhtml,1278,71,22,1256,0,0,0,0,,,,2012_october,
LG,LG-T375,lg_t375_ver1,lg_generic_webkit,1024,900,663,361,20,20,0.01953125,0.055401662049862,,,,2012_october,Phantom
Nokia,306,nokia_306_ver1,nokia_generic_series40_ovibrosr,3221,1489,628,2593,0,0,0,0,,,,2012_october,Nokia Proxy Browser
Samsung,GT-S5302,samsung_gt_s5302_ver1,generic_android_ver2_3,5920,3440,2733,3187,48,48,0.008108108108108,0.015061186068403,Galaxy Pocket Duos,Android,2.3,2012_october,Android Webkit
Alcatel,OT-985,alcatel_ot985_ver1,generic_android_ver2_3,1,0,0,1,0,0,0,0,One Touch 985,Android,2.3,2012_february,Android Webkit
Nokia,808 PureView,nokia_808_ver1_subua113,nokia_808_ver1,17356,13852,11126,6230,196,196,0.011292924637013,0.031460674157303,,Symbian OS,Belle,2012_february,Nokia BrowserNG
HTC,Amaze 4G,htc_amaze_4g_ver1_suban40htc,htc_amaze_4g_ver1,4,2,2,2,0,0,0,0,,Android,4,2010_november,Android Webkit
HTC,X310e,htc_titan_x005F_x310e_ver1_subua6303,htc_titan_x005F_x310e_ver1,13,13,13,0,0,0,0,0,Titan,Windows Phone OS,7.5,2011_december,IEMobile
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban40nose,sonyericsson_lt26i_ver1,6892,1958,1731,5161,10,10,0.001450957632037,0.001937608990506,Xperia Arc HD,Android,4,2011_december,Android Webkit
SonyEricsson,LT18i,sonyericsson_lt18i_ver1_suban41romnose,sonyericsson_lt18i_ver1,1,0,0,1,0,0,0,0,Xperia Arc,Android,4.1,2011_september,Android Webkit
SonyEricsson,LT15i,sonyericsson_lt15i_ver1_suban40nosea,sonyericsson_lt15i_ver1,6,1,1,5,0,0,0,0,Xperia Arc,Android,4,2011_january,Android Webkit
LG,P990hN,lg_p990_ver1_suban23n,lg_p990_ver1,1,0,0,1,0,0,0,0,Optimus 2X,Android,2.3,2011_january,Android Webkit
LG,P970g,lg_p970_ver1_suban23g,lg_p970_ver1,5,0,0,5,0,0,0,0,Optimus Black,Android,2.3,2010_october,Android Webkit
LG,P930,lg_p930_ver1_suban40,lg_p930_ver1,7,2,2,5,0,0,0,0,Optimus LTE,Android,4,2010_november,Android Webkit
LG,LU3700,lg_lu3700_ver1_suban23,lg_lu3700_ver1,2,1,0,2,0,0,0,0,Optimus One,Android,2.2,2009_october,Android Webkit
LG,KU5400,lg_p940_ver1_suban40ku,lg_p940_ver1,2,1,1,1,0,0,0,0,Prada 3.0,Android,4,2011_september,Android Webkit
Samsung,GT-I8190,samsung_gt_i8190_ver1_suban41,samsung_gt_i8190_ver1,68544,36525,29423,39121,593,593,0.008651377217554,0.015158099230592,Galaxy S III Mini,Android,4.1,2012_october,Android Webkit
LG,F100L,lg_f100l_ver1_suban40,lg_f100l_ver1,1,0,0,1,0,0,0,0,Optimus Vu,Android,4,2010_november,Android Webkit
Nokia,Lumia 820,nokia_lumia_820_ver1,generic_ms_phone_os8,1781,1545,1244,537,5,5,0.002807411566536,0.009310986964618,,Windows Phone OS,8,2012_october,IEMobile
SonyEricsson,E15i,sonyericsson_e15i_ver1_suban23x8,sonyericsson_e15i_ver1,9,2,2,7,0,0,0,0,Xperia X8,Android,2.3,2010_october,Android Webkit
Amazon,D01400,amazon_kindle_fire_ver1_suban41rom,amazon_kindle_fire_ver1,2,2,2,0,0,0,0,0,Kindle Fire,Android,4.1,2011_october,Android Webkit
Amazon,KFTT,amazon_kindle_fire_hd7_ver1_subuanosilk,amazon_kindle_fire_hd7_ver1,27,12,4,23,0,0,0,0,Kindle Fire HD 7,Android,4,2012_september,Android Webkit
Amazon,KFJWI,amazon_kindle_fire_hd89_ver1_subuadesktop,amazon_kindle_fire_hd89_ver1,3,3,3,0,0,0,0,0,Kindle Fire HD 8.9,Android,4,2012_november,Android Webkit
Amazon,KFOT,amazon_kindle_fire_7_ver1_subuadesktop,amazon_kindle_fire_7_ver1,1,1,1,0,0,0,0,0,Kindle Fire 7,Android,4,2012_september,Android Webkit
Amazon,KFTT,amazon_kindle_fire_hd7_ver1_subuadesktop,amazon_kindle_fire_hd7_ver1,13,9,6,7,0,0,0,0,Kindle Fire HD 7,Android,4,2012_september,Android Webkit
Turkcell,MaxiIQ,turkcell_maxiiq_ver1,generic_android_ver4_1,28,18,16,12,0,0,0,0,,Android,4.1,2012_october,Android Webkit
Nokia,701,nokia_701_ver1_subua113,nokia_701_ver1,20097,15892,12477,7620,255,255,0.012688460964323,0.033464566929134,,Symbian OS,Belle,2011_august,Nokia BrowserNG
Nokia,701,nokia_701_ver1_subua112,nokia_701_ver1,27318,19370,14208,13110,364,364,0.013324547917124,0.027765064836003,,Symbian OS,Belle,2011_august,Nokia BrowserNG
RIM,BlackBerry Bold Touch 9900,blackberry9900_ver1_subua71,blackberry9900_ver1,725,686,581,144,2,2,0.002758620689655,0.013888888888889,Dakota,RIM OS,7.1,2011_september,BlackBerry
Mozilla,Firefox,firefox_15_0,firefox_14_0,107,106,86,21,0,0,0,0,,Desktop,,2012_august,Firefox Desktop
Mozilla,Firefox,firefox_16_0,firefox_15_0,156,147,132,24,0,0,0,0,,Desktop,,2012_october,Firefox Desktop
Mozilla,Firefox,firefox_17_0,firefox_16_0,134,133,123,11,0,0,0,0,,Desktop,,2012_november,Firefox Desktop
Samsung,GT-N8020,samsung_gt_n8000_ver1_suban41n8020,samsung_gt_n8000_ver1,57,29,20,37,0,0,0,0,Galaxy Note 10.1 LTE,Android,4.1,2012_april,Android Webkit
Apple,Safari,safari_3_0_windows,safari,1,1,0,1,0,0,0,0,,Desktop,,2007_june,
Apple,Safari,safari_3_0_mac,safari,4,4,2,2,0,0,0,0,,Desktop,,2007_june,
Apple,Safari,safari_4_0_mac,safari_3_0_mac,743,645,550,193,9,9,0.012113055181696,0.046632124352332,,Desktop,,2009_february,
Apple,Safari,safari_5_0_mac,safari_4_0_mac,436,389,311,125,0,0,0,0,,Desktop,,2010_june,
Apple,Safari,safari_6_0_mac,safari_5_0_mac,190,190,184,6,0,0,0,0,,Desktop,,2012_july,
Apple,Safari,safari_5_0_windows,safari_4_0_windows,15,15,12,3,0,0,0,0,,Desktop,,2010_june,
Sony,LT30p,sonyericsson_lt30p_ver1_subuao,sonyericsson_lt30p_ver1,1,0,0,1,0,0,0,0,Xperia T,Android,4,2012_october,Android Webkit
Turkcell,T21,turkcell_t21_ver1_subuaspace,turkcell_t21_ver1,161,90,78,83,1,1,0.006211180124224,0.012048192771084,Maxi Plus 5,Android,4,2012_june,Android Webkit
Samsung,Galaxy Nexus,samsung_galaxy_nexus_ver1_suban42,samsung_galaxy_nexus_ver1,1159,624,449,710,4,4,0.003451251078516,0.005633802816901,,Android,4.2,2011_october,Android Webkit
Google,Nexus 4,lg_nexus4_ver1,generic_android_ver4_2,115,45,43,72,0,0,0,0,,Android,4.2,2012_june,Android Webkit
Microsoft,Zune HD,microsoft_zune_hd_ver1,generic_windows_ce_ver6,12,12,12,0,0,0,0,0,,Windows CE,6,2009_september,IEMobile
RIM,BlackBerry 9360,blackberry9360_ver1_subos71,blackberry9360_ver1,131,131,114,17,0,0,0,0,Curve,RIM OS,7.1,2011_october,BlackBerry
Samsung,GT-N7100,samsung_gt_n7100_ver1_subuasam,samsung_gt_n7100_ver1,116,46,41,75,0,0,0,0,Galaxy Note II,Android,4.1,2012_september,Android Webkit
Samsung,GT-P7320,samsung_gt_p7320_ver1,samsung_gt_p7300_ver1,3,2,2,1,0,0,0,0,Galaxy Tab 8.9 LTE,Android,3.1,2012_october,Android Webkit
Samsung,GT-P1000,samsung_galaxy_tab_ver1_suban41rom,samsung_galaxy_tab_ver1,12,3,2,10,0,0,0,0,Galaxy Tab,Android,4.1,2010_september,Android Webkit
Samsung,GT-P1000,samsung_galaxy_tab_ver1_suban40rom,samsung_galaxy_tab_ver1,1,0,0,1,0,0,0,0,Galaxy Tab,Android,4,2010_september,Android Webkit
Apple,iPhone,apple_iphone_ver3_subuabot,apple_iphone_ver3,53,53,53,0,0,0,0,0,,iOS,3,2009_june,Safari
Microsoft,Windows RT Tablet,windows_8_rt_ver1,generic_windows_8_rt,3,3,3,0,0,0,0,0,,Windows RT,8,2012_october,MSIE
Asus,ASUS-PadFone,asus_padfone_ver1,generic_android_ver4,1,1,1,0,0,0,0,0,,Android,4,2012_october,Android Webkit
Apple,iPod Touch,apple_ipod_touch_ver5_1,apple_ipod_touch_ver5,1,1,1,0,0,0,0,0,,iOS,5.1,2011_october,Safari
Fly,IQ270,fly_iq270_ver1,generic_android_ver2_3,2,0,0,2,0,0,0,0,,Android,2.3,2012_october,Android Webkit
Nokia,Lumia 610,nokia_lumia_610_ver1_subuanolumia,nokia_lumia_610_ver1,1,1,1,0,0,0,0,0,,Windows Phone OS,7.5,2011_july,IEMobile
Alcatel,OT-585DF,alcatel_ot585d_ver1_subuadf,alcatel_ot585d_ver1,1,1,0,1,0,0,0,0,One Touch 585DF,,,2011_july,Teleca-Obigo
Alcatel,OT-905A,alcatel_ot905_ver1_subuaa,alcatel_ot905_ver1,1,1,1,0,0,0,0,0,One Touch 905A,,,2011_february,Teleca-Obigo
Nokia,5233,nokia_5233_ver1_subuaucbrowser,nokia_5233_ver1,152,37,33,119,0,0,0,0,,Symbian OS,,2010_june,UCWeb
Nokia,X7-00,nokia_x7_00_ver1_subua53,nokia_x7_00_ver1,40900,33948,27165,13735,546,546,0.013349633251834,0.039752457226065,X7,Symbian OS,S3,2011_april,Nokia BrowserNG
Nokia,308,nokia_308_ver1,nokia_generic_series40_ovibrosr_dp80,2285,2282,1890,395,0,0,0,0,Asha 308,,,2012_september,Nokia Proxy Browser
Nokia,308,nokia_308_ver1_subuanomoz,nokia_308_ver1,3678,98,29,3649,0,0,0,0,Asha 308,,,2012_september,Nokia Proxy Browser
Nokia,603,nokia_603_ver1_subua5_5,nokia_603_ver1,4508,3970,3228,1280,34,34,0.0075421472937,0.0265625,,Symbian OS,S3,2011_october,Safari
Nokia,603,nokia_603_ver1_subua5_4,nokia_603_ver1,5541,4428,3497,2044,45,45,0.008121277747699,0.022015655577299,,Symbian OS,S3,2011_october,Safari
Samsung,GT-S6102,samsung_gt_s6102_ver1_subuaucweb,samsung_gt_s6102_ver1,167,83,74,93,0,0,0,0,Galaxy Y Duos,Android,2.3,2012_february,UCWeb
Micromax,P350,micromax_p350_ver1,generic_android_ver4,12,5,3,9,0,0,0,0,Funbook Talk,Android,4,2012_october,Android Webkit
Samsung,GT-I9100G,samsung_gt_i9100_ver1_suban40g,samsung_gt_i9100_ver1,64800,34051,28462,36338,525,525,0.008101851851852,0.014447685618361,Galaxy S II,Android,4,2010_november,Android Webkit
Samsung,GT-B5330,samsung_gt_b5330_ver1,generic_android_ver4,133,104,95,38,0,0,0,0,Galaxy Chat,Android,4,2012_august,Android Webkit
Coby,MID9742,coby_mid9742_ver1,generic_android_ver4,3,1,1,2,0,0,0,0,Kyros MID9742,Android,4,2012_july,Android Webkit
Coby,MID8042,coby_mid8042_ver1,generic_android_ver4,447,211,180,267,0,0,0,0,Kyros MID8042,Android,4,2012_january,Android Webkit
Samsung,GT-S6102B,samsung_gt_s6102_ver1_subuab,samsung_gt_s6102_ver1,13,9,8,5,0,0,0,0,Galaxy Y Duos,Android,2.3,2012_february,Android Webkit
Nokia,700,nokia_700_ver1_subua55,nokia_700_ver1,12833,10717,8566,4267,152,152,0.011844463492558,0.035622217014296,,Symbian OS,5.2,2011_august,Nokia BrowserNG
Nokia,E6-00,nokia_e6_00_ver1_subua53,nokia_e6_00_ver1,478,331,285,193,2,2,0.00418410041841,0.010362694300518,E6,Symbian OS,S3,2011_april,Nokia BrowserNG
Coby,MID7033,coby_mid7033_ver1,generic_android_ver4,1,0,0,1,0,0,0,0,Kyros 7033,Android,4,2012_june,Android Webkit
Ultratab,U2,ultratab_u2_ver1_suban23,ultratab_u2_ver1,2,2,2,0,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Lenovo,1838,lenovo_thankpad_tablet_ver1_suban40,lenovo_thankpad_tablet_ver1,122,51,42,80,0,0,0,0,ThinkPad Tablet,Android,4,2011_november,Android Webkit
Smartfren,S7,smartfren_s7_ver1,generic_android_ver4,53,17,10,43,1,1,0.018867924528302,0.023255813953488,AndroTab S7,Android,4,2012_june,Android Webkit
SonyEricsson,LT18a,sonyericsson_lt18i_ver1_suban40anose,sonyericsson_lt18i_ver1,40,12,12,28,0,0,0,0,Xperia Arc,Android,4,2011_september,Android Webkit
SonyEricsson,LT18a,sonyericsson_lt18i_ver1_suban40a,sonyericsson_lt18i_ver1,67,38,33,34,0,0,0,0,Xperia Arc,Android,4,2011_september,Android Webkit
SonyEricsson,LT15i,sonyericsson_lt15i_ver1_suban40nose,sonyericsson_lt15i_ver1,1078,298,251,827,1,1,0.000927643784787,0.001209189842805,Xperia Arc,Android,4,2011_january,Android Webkit
Huawei,S7-301w,huawei_mediapad_ver1_suban40,huawei_mediapad_ver1,64,29,17,47,0,0,0,0,Mediapad,Android,4,2012_march,Android Webkit
HTC,Z710a,htc_sensation_ver1_suban40z710uscore,htc_sensation_ver1,1,1,0,1,0,0,0,0,Sensation,Android,4,2011_june,Android Webkit
HTC,S710E,htc_incredibles_s710e_ver1_suban23space,htc_incredibles_s710e_ver1,28,22,22,6,0,0,0,0,Incredible S,Android,2.3,2009_october,Android Webkit
HTC,S710E,htc_incredibles_s710e_ver1_suban40space,htc_incredibles_s710e_ver1,31,10,8,23,0,0,0,0,Incredible S,Android,4,2009_october,Android Webkit
HTC,Flyer,htc_flyer_ver1_suban32p512,htc_flyer_ver1,1,0,0,1,0,0,0,0,,Android,3.2,2011_may,Android Webkit
HTC,X515,htc_evo_3d_ver1_suban40fulluscore,htc_evo_3d_ver1,1106,573,490,616,12,12,0.010849909584087,0.01948051948052,EVO 3D,Android,4,2011_june,Android Webkit
HTC,Amaze 4G,htc_amaze_4g_ver1_suban41rom,htc_amaze_4g_ver1,7,3,3,4,0,0,0,0,,Android,4.1,2010_november,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_subuachrome,samsung_gt_i9300_ver1,2399,1041,811,1588,24,24,0.010004168403502,0.015113350125945,Galaxy SIII,Android,4,2012_may,Chrome Mobile
Samsung,GT-P7500R,samsung_galaxy_tab_p4_ver1_suban40r,samsung_galaxy_tab_p4_ver1,2,0,0,2,0,0,0,0,Galaxy Tab 10.1,Android,4,2011_june,Android Webkit
Samsung,GT-P6210,samsung_gt_p6210_ver1_suban40,samsung_gt_p6210_ver1,1,1,1,0,0,0,0,0,Samsung Galaxy Tab 7.0 Plus,Android,4,2011_february,Android Webkit
Samsung,GT-I9103,samsung_gt_i9103_ver1_suban40,samsung_gt_i9103_ver1,40,32,31,9,0,0,0,0,Galaxy SII,Android,4,2011_november,Android Webkit
Samsung,GT-I9100P,samsung_gt_i9100p_ver1_suban40orange,samsung_gt_i9100p_ver1,15,10,10,5,0,0,0,0,Galaxy S II NFC,Android,4,2012_february,Android Webkit
Samsung,GT-I9100P,samsung_gt_i9100p_ver1_suban40nosam,samsung_gt_i9100p_ver1,24,17,15,9,0,0,0,0,Galaxy S II NFC,Android,4,2012_february,Android Webkit
Samsung,GT-I9100M,samsung_gt_i9100_ver1_suban40m,samsung_gt_i9100_ver1,14,14,13,1,0,0,0,0,Galaxy S II,Android,4,2010_november,Android Webkit
Samsung,GT-I9100,samsung_gt_i9100_ver1_suban41romg,samsung_gt_i9100_ver1,4365,2194,1857,2508,32,32,0.007331042382589,0.012759170653908,Galaxy S II,Android,4.1,2010_november,Android Webkit
FaceBook,Bot,facebook_bot,generic_web_crawler,78,73,73,5,0,0,0,0,,,,2000_january,
Acer,A100,acer_iconia_tab_a100_ver1_suban40chrome,acer_iconia_tab_a100_ver1_suban40,7,6,4,3,0,0,0,0,Vangogh,Android,4,2012_march,Chrome Mobile
Acer,A200,acer_iconia_tab_a200_ver1_suban40chrome,acer_iconia_tab_a200_ver1_suban40,139,58,47,92,0,0,0,0,Picasso_E,Android,4,2011_october,Chrome Mobile
Acer,A500,acer_iconia_tab_a500_ver1_suban40chrome,acer_iconia_tab_a500_ver1_suban40,44,11,10,34,0,0,0,0,Picasso,Android,4,2012_march,Chrome Mobile
Acer,A501,acer_iconia_tab_a501_ver1_suban40chrome,acer_iconia_tab_a501_ver1_suban40,2,1,1,1,0,0,0,0,Picasso,Android,4,2012_april,Chrome Mobile
Acer,A700,acer_iconia_tab_a700_ver1_suban41chrome,acer_iconia_tab_a700_ver1_suban41,1,1,0,1,0,0,0,0,,Android,4.1,2012_august,Chrome Mobile
Acer,S500,acer_s500_ver1_subuachrome,acer_s500_ver1,1,1,0,1,0,0,0,0,,Android,4.0.4,2012_june,Chrome Mobile
Amazon,D01400,amazon_kindle_fire_ver1_subuachrome,amazon_kindle_fire_ver1,3,1,1,2,0,0,0,0,Kindle Fire,Android,2.3,2011_october,Chrome Mobile
Archos,101 G9,archos_101g9_ver1_suban40chrome,archos_101g9_ver1_suban40,2,2,2,0,0,0,0,0,,Android,4,2011_february,Chrome Mobile
Archos,80 G9,archos_80g9_ver1_suban40chrome,archos_80g9_ver1_suban40,3,1,1,2,0,0,0,0,,Android,4,2011_february,Chrome Mobile
Asus,SL101,asus_eee_pad_sl101_ver1_suban40chrome,asus_eee_pad_sl101_ver1_suban40,7,3,0,7,0,0,0,0,Eee Pad SL101 Slider,Android,4,2011_february,Chrome Mobile
Asus,TF101,asus_eee_pad_tf101_ver1_suban40chrome,asus_eee_pad_tf101_ver1_suban40,19,9,7,12,0,0,0,0,Eee Pad Transformer TF101,Android,4,2011_april,Chrome Mobile
Asus,Eee Pad Transformer TF101G,asus_eee_pad_tf101_ver1_suban40gchrome,asus_eee_pad_tf101_ver1_suban40g,8,1,1,7,0,0,0,0,Eee Pad Transformer TF101,Android,4,2011_april,Chrome Mobile
Asus,Eee Pad TF201,asus_eee_pad_tf201_ver1_suban41chrome,asus_eee_pad_tf201_ver1_suban41,18,18,18,0,0,0,0,0,Transformer Prime,Android,4.1,2011_october,Chrome Mobile
Asus,TF300T,asus_transformer_pad_tf300t_ver1_suban41chrome,asus_transformer_pad_tf300t_ver1_suban41,16,7,7,9,0,0,0,0,Transformer Pad TF300T,Android,4.1,2012_may,Chrome Mobile
Boxchip,M1001,boxchip_m1001_ver1_subuachrome,boxchip_m1001_ver1,2,1,1,1,0,0,0,0,,Android,4,2011_october,Chrome Mobile
Coby,MID1042,coby_mid1042_ver1_subuachrome,coby_mid1042_ver1,2025,944,724,1301,1,1,0.000493827160494,0.000768639508071,Kyros MID1042,Android,4,2012_june,Chrome Mobile
